,Crypto,South America,Asian Markets,Aviation,Pharma,Korea Conflict,Shipping,Automotive,Commodities,Energy,Insurance,Oil,China-US Trade Conflict,Steel,Real Estate & Living,Russia,Spain,Telecommunication,Logistic,Covid,Brexit,US Election,Italy,Foreign Exchange,IPO,IT,Startup,Semi-Conductors,Africa,Social Media,Connectivity,Media,Payment Solutions,Food & Beverage,Retail,Fashion,Sports,Poland,Balkan,Private Equity,Stock Markets,Oil countries,Turkey,Tax Evasion,France,Fixed Income,Education,Iran Conflict,EU,Greece Dept Crisis,Egypt,Fed,Economic Forecast,ECB,Brithish Banks,Wall Street Banks,Libya,Refugees,Isreael-Palestina Conflict,US Stock Market,Swiss Banks,Taliban,Health,Syria,Iraq,German local Banks,German Banks,German Financial Politics,Asset Management,Family Politics,Worker Union,Pension,Social System,German Stock Market,German Right Wing Parties,German Parties,Date
10,0,-0.387711934,-0.044948537,-0.110813094,-0.044004708,-0.128727713,0.209388402,-0.030153492,-0.211111576,0.374680158,0.067073433,-0.065456242,0.003606582,-0.212885003,-0.164459048,-0.009347748,-0.240531461,0.1895904,-0.101669702,0.036088663,0.286377881,-0.145761214,-0.472453986,0,0.307679463,0.119808448,1.40E-05,-0.116621981,0.075048998,0.196814448,0.033724434,-0.479317422,0,-0.183370853,0.905009973,0.28950733,0,-0.061536405,-0.160830886,-0.037997885,-0.25473031,-0.126598479,0.054149363,0.022441721,0.12693547,-0.135749869,0,0.209077871,-0.455089156,-0.035869728,0.562303886,-0.288067793,-0.337899449,-0.037211638,-0.257840353,-0.145115515,-0.125444086,-0.240406506,-0.533810098,-0.281490214,0,-0.466284788,0.103215146,-0.408986256,-0.255051835,-0.334967596,0.226674342,0,-0.197335715,-0.146454742,-0.32694538,-0.061616881,0,0.186872164,-0.334281634,-0.129823309,30.11.04
11,0,-0.039635301,0.008648158,-0.099624832,-0.297011027,0.08567128,-0.065213728,-0.061470331,-0.171122298,0.208150913,0.020644233,0.305350203,0.007712003,-0.103928542,0.04318783,-0.28715105,-0.109375502,-0.086058694,-0.038198432,-0.020417684,-0.324316713,-0.071111154,-0.356258133,0,0.688296665,-0.103267781,0.127432007,0.023676148,-0.392016168,0.026914554,0.105822447,-0.33595402,-0.259153122,-0.372804259,-0.553825364,0.101609509,0,0.08549397,-0.52682693,0.130035842,0.041738085,-0.079536503,0.066213967,-0.327545427,-0.366894608,0,0,0.556074217,0.088607754,-0.125380415,0.014758106,0.906075152,0,0.04254859,-0.188484565,-0.141065476,-0.47509925,-0.024705898,-0.135564006,-0.400243882,-0.005816884,-0.474875218,-0.013010283,-0.010855785,0.002552508,-0.080553773,0.221579756,-0.126863628,-0.459099945,-0.407753653,-0.277435674,-0.007001915,0,-0.109503472,-0.11736753,-0.050217698,31.12.04
12,0,-0.022652504,-0.052792596,-0.049256455,-0.234551123,0.086690261,0.049112765,0.046838946,0.007593466,0.038088624,0.140312487,0.385122495,0.060944097,0.378912784,-0.147034347,-0.226242741,-0.298434171,0.131186152,0.472840592,-0.487641955,-0.307632807,-0.433154817,-0.832777732,0,0.586425433,-0.015274407,0,0.172675666,-0.16538085,0.125828359,0.226290592,-0.188263469,-0.765595837,-0.2903347,0.210390547,-0.079431526,0,-0.078504486,-0.228337382,0,-0.161303848,-0.02684037,0.169806089,-0.19119462,-0.070758287,-0.002260604,0.478832978,-0.126144544,0.193715248,-0.069649252,0,0.623907489,0,0.055954716,-0.38912276,-0.133032582,-0.386161486,0.781215025,-0.430754634,-0.144690814,0,-0.351262619,-0.347615364,-0.771672375,-0.300380582,-0.246703474,0.001607575,-0.04762625,0.012149037,-0.035877501,-0.396270566,-0.247143658,0,-0.072471105,-0.20405874,-0.040174162,31.01.05
13,0,0.085400411,0.159573078,0.114352943,0.113760476,-0.165063541,0.100239932,-0.01867534,-0.107323684,-0.305586982,0.134883617,0.165528956,-0.047680797,-0.332408117,-0.07725125,-0.852726336,-0.620518611,-0.022714905,0.095962709,0.080288302,-0.0140806,-0.698802718,-0.464465575,0.015379795,0.806785139,0.005636287,0.443166489,-0.00174409,-0.016412241,0.294161585,-0.03988315,-0.144659472,-0.555041533,-0.693037086,0.165867052,0.041667097,0.274219455,-0.133105796,-0.218820424,-0.791002741,-0.258139801,-0.412593634,0.142060012,-0.067187854,0.192962334,-0.501925331,0.000530237,-0.084584579,-0.260670909,-0.424992491,0.393305852,-0.622274891,0,0.151939214,-0.211453794,-0.137661779,-0.348762587,0.302882523,0.014000733,0.043914635,-0.728094424,-0.507271769,-0.104787377,-0.164526079,-0.363952676,-0.145993431,0.050355748,-0.000623671,-0.034830458,-0.275365187,-0.227144572,-0.030835323,0,0.222500841,-0.397744877,-0.136279151,28.02.05
14,0,-0.007155892,0.163081895,0.128002229,0.005499112,-0.109395287,0.087392554,-0.056908144,-0.260254017,-0.363394514,-0.006733621,0.499971943,-0.773221709,-0.255906215,-0.059893447,-0.522360746,-0.556993301,0.297498124,0.131916167,-0.218045859,-0.187283777,0.065838512,-0.340890561,-0.008324529,0.411709787,0.003857711,-0.205183033,-0.310943136,-0.231745359,0.119231317,-0.166799608,-0.436411608,-0.350921433,-0.244166098,0.267153406,-0.00381088,0,-0.339156889,-0.177858466,0,0.044110008,0.097864459,-0.057195766,-0.11127975,-0.097551263,-0.70862903,0,0.186857505,0.143193791,-0.582677326,-0.370007271,0.005762565,0,0.19960444,-0.248630545,-0.240486528,-0.300149947,0.359676615,-0.438372323,-0.319224123,0,-0.513651222,0.058499542,-0.238965681,0.15611382,0.078438882,0.162037103,-0.015667252,-0.489026095,-0.355699336,-0.30478259,0.002842248,0,0.155972802,-0.266506508,-0.127342485,31.03.05
15,0,0.164372848,0.130410427,-0.05563228,-0.058743063,-0.021968773,-0.117361501,-0.118017642,-0.065130958,-0.063952639,0.089946662,0.429835671,-0.363275662,-0.215465818,-0.221643596,-0.356318759,-0.334316378,0.075227598,0.122611882,0.014238883,-0.238173338,-0.410906248,-0.133653558,0,0.427231515,0.144812918,0.077747863,0.063450264,0.0262922,-0.510695678,0.091220558,-0.2930944,-0.228083136,0.495771201,-0.062456651,-0.201044816,0.041724505,0.12331621,-0.088213742,0,-0.485670193,0.126460697,0.013604774,0.124018748,-0.416787933,-0.659297654,0,0.001106797,-0.450808704,-0.114308354,0,-0.09316075,0,0.18115063,-0.294364841,-0.323368612,-0.195293747,0,0.030949288,-0.109441816,0,-0.38356826,-0.095969126,-0.19133338,-0.449935741,-0.130667593,-0.17696881,0.057716817,-0.508527859,-0.211470388,-0.295552262,-0.236877215,0,0.332192644,-0.1663518,-0.163561535,30.04.05
16,0,0.127833219,0.064496021,-0.012744448,0.005064146,0.020165195,0.131343652,0.019019259,-0.23877484,-0.732164332,-0.001215283,0.454247501,0,-0.161720778,-0.320603471,-0.121431477,-0.766745574,-0.035469617,-0.375870124,-0.061405364,-0.605517553,-0.479448948,-0.664737126,-0.009420341,0.588997985,-0.037238212,0,-0.227832783,-0.140153995,-0.092642161,-0.109301172,-0.101054732,-0.24775379,0.006799105,-0.187930315,-0.103898094,0.101923995,-0.252757048,-0.350222989,-0.038197377,-0.121288215,-0.26543865,-0.037940182,-0.106691288,-0.190405526,0,0,0.180716415,-0.384287394,-0.228040478,0.910754383,-0.382549078,0,0.134194306,-0.296595019,-0.373722045,-0.150865055,0.611922915,-0.59222964,-0.100375931,-0.418355611,-0.457605992,-0.005451716,-0.176864267,-0.019592311,-0.334073875,0.075913926,-0.153734311,-0.334248214,-0.209984179,-0.24175588,-0.231030346,0,0.171368091,-0.203326287,-0.064667839,31.05.05
17,0,-0.085149508,0.058507565,0.129869359,0.125120934,-0.093341193,0.047151511,-0.068660128,-0.089771631,-0.585294505,0.051203282,-0.130052541,0.436824539,-0.048410557,-0.151965417,-0.415798699,-0.194004868,0.033936255,0.204801826,-0.232513496,-0.369204508,0.217267326,-0.716314826,0,0,0.10491189,0.008422604,-0.181026145,-0.156284457,0.02966627,0.182653917,0.19493112,-0.059421116,-0.559086958,0.13034718,0.182252745,0.660454304,-0.169111934,-0.264275488,-0.000250932,-0.586628393,-0.002556826,-0.052688424,-0.064538357,-0.019144024,0,0,0.400172962,-0.122269281,-0.214601531,0.015710383,-0.470509163,0,0.019936038,-0.049876373,-0.223466579,-0.511836522,-0.012612415,-0.618984859,-0.358856051,-0.009590881,-0.393965317,0.043681492,-0.208448823,0.111294299,-0.092491412,0.000611456,0.014400574,-0.099857797,-0.177657133,-0.258207997,0.04761713,0,0.462814076,-0.225474598,-0.032324183,30.06.05
18,0,-0.008560856,0.059607794,-0.084133427,0.159284932,0.151686073,0.032993693,-0.112472942,0.101652721,0.05844715,0.108273457,-0.075555168,0,-0.056231969,-0.416849032,-0.076910793,-0.621483672,0.130380929,0.109463433,-0.135668947,-0.456996215,-0.134441305,-0.163954964,-0.036592707,0,-0.04267782,-0.793002031,0.330620347,-0.494582592,0.028077027,-0.032458696,-0.064029116,0,-0.324085379,0.143744082,0.154525376,0.80843018,-0.030464189,-0.227738734,0.001528927,-0.39186756,0.095910384,0.082897643,-0.159158498,-0.01871304,0,-0.432520388,0.360420607,0.216004658,-0.298099147,-0.891520347,-0.082669119,0,0.271472208,-0.17013648,-0.157915628,-0.375469724,0.377139823,-0.519463599,-0.147587818,0,-0.556948306,0.193302895,0.211534609,-0.048307639,0.06335043,0.29324752,-0.31273936,-0.525588619,-0.224662122,-0.267113887,-0.01953345,0,-0.196546661,-0.150190705,-0.103336911,31.07.05
19,0,0.140789484,0.116154347,0.199126704,-0.016805369,0.08025175,-0.037871096,-0.103705087,0.01202553,0.910827108,0.047886383,0.030215008,0.027358907,-0.101482019,-0.175890755,-0.575811482,-0.335120864,-0.027837586,0.040437041,0.051677364,-0.483191313,0.132726242,-0.334915954,0.13395025,0,-0.028963109,-0.323432779,-0.003110569,-0.039370375,0.02941943,0.193221711,-0.112137924,-0.024221296,0,-0.025307969,-0.028783018,-0.021452922,-0.282159556,-0.343678109,-0.535237258,-0.090145786,0,-0.003551249,-0.126745226,0,0,-0.241910337,-0.135192218,-0.119431315,0.101826733,0.904893201,0.003537132,0,-0.029201282,-0.280143384,-0.341242085,-0.712284101,0.180945395,-0.180211972,-0.261654475,0,-0.306622327,-0.020142252,0.010356614,-0.034462763,0.067957606,0.2253535,0.007408138,-0.24950241,-0.14896841,-0.354206687,0.007700868,0,0.076091878,-0.184133413,-0.08627027,31.08.05
20,0,-0.017529603,0.016307713,-0.008787931,-0.331666941,-0.154552931,-0.131128153,-0.138944696,-0.139114237,0.338578473,0.043566312,0.130899218,0.574218912,-0.364318634,-0.223829041,-0.121453042,-0.482503976,0.124128709,0.154653393,0.050008898,-0.238030584,-0.219085212,0,0.001387403,-0.275921006,-0.023573546,0.777970208,-0.16061959,0.164478128,-0.01790389,0.151436024,-0.005653741,-0.241365026,-0.576793122,0.266722354,-0.120406911,0.074630496,-0.255990763,0,-0.357427392,-0.401426797,0.183308036,0.110126521,-0.26551256,-0.107613871,0,-0.085801855,-0.496083305,-0.295113114,0.010382529,0,-0.059397171,0,0.111508242,-0.255687428,-0.297967111,-0.63851558,-2.62E-05,-0.158001213,-0.019383956,0,-0.464941994,-0.137357286,0.018262638,0.167405976,-0.067627081,0.141397154,0,-0.471672886,-0.226199104,-0.225010294,-0.114180549,0,-0.124564064,-0.09352325,-0.086952349,30.09.05
21,0,-0.0321319,0.026646692,-0.074574508,-0.083895636,0.072457341,0.117323903,-0.001002659,-0.076345102,0,0.078136178,-0.130158896,-0.264527411,-0.240455818,-0.380108937,-0.061632193,0.243302778,-0.076969493,0.63075351,-0.076714969,-0.526165226,-0.240377543,-0.275841701,-0.067592419,-0.305643985,0.041931785,0.125021367,-0.241284803,0.066712306,0.147067633,0.388844834,-0.252297967,-0.150078496,0.005712563,-0.361340249,-0.254276179,0,-0.08892125,-0.188442887,-0.002492488,-0.392378804,-0.140683064,0.075800595,-0.233264194,-0.091995905,0,0,0.032128026,-0.04996106,-0.092144256,0,0.109552837,0,0.285073199,-0.254301112,-0.238480739,-0.60879704,0.306652008,-0.185324407,-0.11611787,-0.179819957,-0.366803352,0.158896787,-0.001588048,0.416691322,-0.109555334,0.279280005,0.108840612,-0.404803437,-0.203113646,-0.29537413,-0.16469091,0,-0.034369899,-0.121991987,-0.073198017,31.10.05
22,0,-0.009076139,-0.01206927,0.003850067,0.099430037,0.001824054,0.274985381,-0.019644338,-0.034733476,-0.060693291,0.007166911,0.260625462,-0.266500813,-0.301798273,-0.080773944,-0.097428227,-0.545095879,0.036549281,0.343609435,0.1756916,-0.186906413,0.037589264,-0.18625939,-0.196066509,0.884019082,-0.009852747,-0.037407826,-0.156295564,-0.589751522,0.005458238,0.241600894,-0.030159355,-0.271567761,-0.112391496,0.346987012,0.058725873,0.116653582,-0.172858399,-0.191992431,0.020989746,-0.451745194,-0.06101868,0.026668126,-0.232468051,-0.249591601,0,0,-0.196863197,0.183344893,-0.26314378,-0.025585489,-0.936648238,-0.314626208,0.0260473,-0.204990092,-0.020581209,-0.285190082,0.46087429,-0.314078072,-0.014229108,0,-0.51380594,-0.013998866,-0.274745937,-0.078180549,0.027074887,0.021541299,-0.124034831,-0.391751687,-0.121648192,0.11118706,0.040864697,0,0.177114669,-0.080698426,-0.177072974,30.11.05
23,0,-0.141259231,-0.10393943,-0.05176423,-0.042085079,-0.140802843,0.037096125,-0.200612993,-0.163146763,0.035256432,-0.212311178,0.216149487,0,0.017466365,-0.883474993,-0.094696424,-0.441638238,0.114910264,-0.229298977,-0.07710826,0.083473607,-0.116222258,-0.865687088,0,-0.000106774,-0.070659903,-0.456078947,-0.13240536,0.123231444,-0.02185203,0.000650803,-0.125883376,0.023881229,-0.246645029,0.419450747,-0.062710811,-0.038646018,0.058391333,-0.256150141,0,-0.072690543,-0.003873015,0.154357836,-0.144466766,0.012748907,0,0,0.014926009,0.246793018,-0.026076436,0,-0.000583363,-0.824601415,-0.032607674,-0.342706093,-0.380008144,-0.0436296,0.889296357,0.015520666,-0.073728611,0.087980163,-0.354238787,0.069722329,0,-0.012851924,-0.182215687,0.032303065,-0.093726187,-0.106925936,-0.518056339,-0.198508172,-0.092236624,0,0.08279774,-0.194782651,-0.088594148,31.12.05
24,0,0.211383782,0.042025727,0.007420196,-0.106165089,-0.009849777,0.124455104,-0.119613902,-0.163563575,-0.124804703,-0.003289913,-0.052698233,-0.207972389,-2.60E-05,-0.118299946,0.170930378,-0.065383427,0.226923904,0.571708154,0.15558689,0.029751886,-0.24604973,-0.038809239,-0.19125837,0.040989489,-0.01137727,-0.23829724,-0.016708833,-0.285670775,0.135082075,0.140068861,-0.208094668,-0.516376535,-0.299429886,0.025430248,-0.038475428,0.000486946,0.006524358,-0.313365263,-0.036204122,-0.328063417,-0.284188209,0.064200253,-0.155769575,-0.007418445,0.869303016,0,0.091457649,0.244534429,-0.137668218,0.109937704,0.410180007,0,0.057895059,-0.278002702,-0.130477327,-0.326322534,-0.289533478,-0.383852175,-0.216958182,0,-0.620048761,-0.098217178,-0.031984796,-0.180124355,-0.134736404,0.284063459,-0.070555714,-0.359327861,-0.328988792,0.022726099,-0.019752689,0,-0.079737756,-0.119005699,-0.044747048,31.01.06
25,0,0.09375119,0.127690718,0.0882077,-0.237091291,-0.164565699,0.141283475,-0.038884181,0.076215894,-0.006419652,-0.047788024,0.068745933,-0.273706344,-0.206300588,-0.059315955,-0.238084145,-0.493784973,0.040856781,0.101798568,-0.044408678,0.167821496,-0.115917277,0.609863984,-0.00220269,0,-0.062614402,-0.373053048,0.15857291,-0.344414427,0.127207529,-0.060963482,-0.393880012,-0.169607754,-0.233926728,0.372265158,0.142059932,0.065470935,-0.270821187,-0.213918928,-0.00731792,-0.159320395,-0.856833417,0.038651343,-0.244482507,-0.071926639,0,0,-0.020255198,-0.386666461,-0.033032496,0.596762493,0.127200342,0,0.059460619,-0.292893014,-0.110655254,-0.507945571,-0.159145241,0.106948772,-0.28391246,-0.404575267,-0.412708035,0.180353967,-0.038751743,0.187495863,0.071558623,0.006961048,-0.189786161,-0.51893125,-0.037246454,-0.222669111,-0.140556374,0,0.007321371,-0.12705101,0.036400294,28.02.06
26,0,-0.252050146,0.027228517,0.202683657,-0.410181662,-0.092074822,0.111919871,-0.095731114,-0.299173119,0.055346437,-0.040404867,0.390156705,-0.31832382,-0.414407302,-0.153328774,-0.348078156,-0.078525643,-0.040851855,0.04715648,0.055052882,-0.06460082,0.134440998,-0.079806692,-0.135431091,-0.02210283,0.060236391,-0.596432355,0.226899563,-0.248144226,0.093199631,-0.082940515,0.072780214,-0.306713718,-0.156604671,0.286603801,0.103502566,-0.349891771,-0.016586983,0.006562233,-0.37544789,-0.141200328,-0.073372574,0.132739855,-0.075916785,-0.303323348,0,-0.440879733,-0.283859985,0.164259134,0.040210773,0.865521898,0.29822503,0,0.056394813,-0.144629053,-0.227711268,-0.249371963,0,-0.284124651,-0.056525819,0,-0.377746345,-0.101777641,-0.253157445,0.0365254,0.273862252,0.193721348,-0.279960308,-0.499804733,-0.198769978,0.006223416,0.244384958,0,0.043790885,-0.303866807,-0.065114468,31.03.06
